ticker,date,open,high,low,close,volume,log_return,high_low_pct,open_close_pct,gap_pct,sma_10,sma_20,ema_20,dist_sma_20,sma_20_50_cross,rolling_std_20,atr_14,parkinson_vol_20,bb_width_20,rsi_14,macd,macd_hist,momentum_10,vol_ma_ratio_20,obv,skewness_20,kurtosis_20,hurst_proxy_20,autocorr_lag1_20,market_return,rolling_beta_20,cluster_id,weight
AAPL,2015-03-16,27.520422623715213,27.758127212524414,27.296048420518424,27.758127212524414,143497200,0.010944177725308715,0.016646612658761592,0.008637388748455843,0.0023466268308217956,27.942291450500488,28.37149257659912,27.85393269844628,-0.021619072814111333,1.8337982940673818,0.013711660988451746,0.6366291742544128,0.012857805082109488,0.08672657337594473,32.71083007526633,0.21534641936445453,-0.25352848144931917,-0.9197101593017578,0.6122427037165351,3627169200.0,-0.04548452265940852,-0.423599072073851,0.25186116586809143,-0.15921693267696807,0.0077417883381081685,0.7599189462155861,3,0.1
AAPL,2015-03-17,27.969172096263538,28.284630179522154,27.91363362970817,28.222427368164062,204092400,0.016588288769533416,0.013145451482356465,0.009054800440225023,0.007602994327509993,27.890751457214357,28.36271724700928,27.88902742889559,-0.004946277804555078,1.7444264221191403,0.014193451207249642,0.6104466980146052,0.0128152919571383,0.08687387477901569,45.533456132149084,0.224620188314006,-0.19540376999981424,-0.5153999328613281,0.87988406653844,3831261600.0,-0.06494398723773717,-0.6625527104090805,0.44609836988201823,-0.10801743914422775,0.005122736595987121,0.8429796684665801,3,0.1
AAPL,2015-03-18,28.213537498470796,28.693390603335025,28.073581190335037,28.540103912353516,261083600,0.011193294372872663,0.02171713931688012,0.01157481275733934,-0.00031499309316301974,27.889195823669432,28.359940147399904,27.951034713034442,0.006352755469640935,1.6410686111450197,0.014339444173069907,0.5871206386414028,0.013072423701684991,0.0867440223568939,44.97162241763067,0.2546679061065298,-0.13228484176583238,-0.01555633544921875,1.1061477972379563,4092345200.0,-0.09029149223449101,-0.7480488342983848,0.5789964595653136,-0.046235382773162005,0.014792540041359992,0.8310464622332585,3,0.1
AAPL,2015-03-19,28.602309713176652,28.71338664410161,28.30240233865916,28.324617385864258,183238000,-0.007578954157892093,0.014509791948768199,-0.009708737860683261,0.0021795926536977562,27.913410568237303,28.349387645721436,27.98661401520871,-0.0008737493789280713,1.53428918838501,0.01443296784103402,0.5795038827287231,0.013194801451487563,0.08658374995721908,47.391305564948325,0.2581175586045852,-0.10306815141422165,0.24214744567871094,0.7708176460442792,3909107200.0,-0.03376659448675951,-0.8204053528892961,0.4888489549833182,-0.06294098658752158,0.00015747952171707436,0.9073513997054149,3,0.1
AAPL,2015-03-20,28.491240531809392,28.524562264230756,27.804785725530625,27.969179153442383,274780400,-0.012628139430469839,0.025734632199751074,-0.018323574840516756,0.005882626539142234,27.897860527038574,28.309400272369384,27.984953552183345,-0.01201795571553966,1.4117777824401863,0.014538158697686147,0.5994976613210093,0.01354974435361626,0.0863208248037361,41.76578630571239,0.22952472012804748,-0.10532879191260752,-0.1555004119873047,1.1370144719825526,3634326800.0,0.1582731339206789,-0.8558717800630284,0.34015348799566575,-0.11708117119881423,0.006085619957840405,0.8262301616464566,3,0.1
AAPL,2015-03-23,28.240199836860707,28.402371208638087,28.106906162375846,28.26019287109375,150838800,0.010351042721454951,0.010455167362283233,0.0007079636242469812,0.009689976310404805,27.899415588378908,28.245086860656738,28.011166820651002,0.000534819046802287,1.2774420928955088,0.013251225218756714,0.6077483920565184,0.013187204682178854,0.07606021893221891,44.732928565065826,0.22772202677385778,-0.08570518821343781,0.015550613403320312,0.6418250101503961,3785165600.0,-0.1130071097341473,-1.1851380412953783,0.5005045045724791,-0.13468951676844002,0.0018539043365339847,0.84999788929593,3,0.1
AAPL,2015-03-24,28.264633763244095,28.444576136086017,28.115789402561358,28.144670486450195,131369200,-0.004096190976947718,0.011682024615144374,-0.004244289091318772,0.0001571430234252857,27.94784450531006,28.184216594696046,28.02388145548902,-0.0014031295884683866,1.1493910789489767,0.013224876076736586,0.6115568258038755,0.013048507178301168,0.06648030814603029,45.40023757691089,0.2144990764903305,-0.07914251079757206,0.48428916931152344,0.5768428059751038,3653796400.0,-0.13925707134907786,-1.1619001975290275,0.5440095357301441,-0.1876054292088742,0.005214950248251781,0.8285006701871581,3,0.7583005343850294
AAPL,2015-03-25,28.11135271456754,28.173555530969583,27.409345626831055,27.409345626831055,206620800,-0.02647397462537418,0.02788136259304303,-0.024972369512584032,-0.001183803942515311,27.973170661926268,28.12412405014038,27.96535423371207,-0.025415135482294498,1.0246096992492681,0.013277209434125825,0.6186975647170166,0.013083358910337822,0.06933103438384763,42.88398818577493,0.1430363878770322,-0.12048415952869629,0.2532615661621094,0.9260232961497263,3447175600.0,-0.15420657334640728,-1.1312317987707998,0.13936738704181328,-0.050929176827028015,-0.022865114910213792,0.9385133845035862,3,0.8994095391705274
AAPL,2015-03-26,27.271606553032868,27.742571620841588,27.236061124194826,27.600393295288086,190291600,0.006945985940617572,0.018351568075289596,0.012056009296529464,-0.005025259474394527,27.968505096435546,28.055478382110596,27.930596049100263,-0.016220899193452487,0.8917470741271991,0.013003578765296592,0.6055271019439987,0.012551802621894018,0.06520335657062755,44.62654466962997,0.10065732746857492,-0.13029057594972288,-0.04665565490722656,0.8876200135756349,3637467200.0,-0.15642928972375197,-1.0445807601573618,0.28089845461266594,-0.061126839446849685,-0.002726273030729853,0.899026335360208,3,0.9999261713344557
AAPL,2015-03-27,27.673709523030762,27.702588918059213,27.304934953461245,27.38046646118164,158184800,-0.008000166169506188,0.014523272093136346,-0.010596449366468667,0.0026563472106461944,27.960952377319337,27.997607421875,27.878202755012776,-0.022042632114012348,0.7721989440917945,0.012734145854008474,0.5623655208066116,0.012468793639403227,0.06660781477887692,41.32083169722929,0.04876324690680889,-0.14574772520919113,-0.07552719116210938,0.7536544317709494,3479282400.0,-0.20623764019224705,-0.8731096604924685,0.14185766271620304,-0.05101698631749636,-0.0024730007236319906,0.8780515751730423,3,0.8331697059069397
AAPL,2015-03-30,27.558184848593484,28.08024603964981,27.54707647850533,28.07358169555664,188398800,0.0249991246541176,0.018991860986478683,0.018702133308407646,0.006490699771817323,27.992497825622557,27.967394638061524,27.89681027315981,0.0037968162151448925,0.6532583236694336,0.014064143471487399,0.5580807837695195,0.012564566723869273,0.06272627304769252,54.061093018439664,0.06284102873127395,-0.10533595470778084,0.31545448303222656,0.8984593327246916,3667681200.0,0.025649682385093634,-0.777803965075393,0.5800547179075602,-0.10163017827190476,0.008236802475134409,0.9942016651902007,3,0.9959713802198006
AAPL,2015-03-31,28.011383219191703,28.10024511430692,27.627057938050438,27.642608642578125,168362400,-0.015470607235526943,0.017118036224571313,-0.01316516837445088,-0.0022155518679250587,27.934515953063965,27.91263370513916,27.872600594056795,-0.009673937089447084,0.5147156906127925,0.014401090719954908,0.5496707024878388,0.012682531880713563,0.05794543670346658,54.851679996937406,0.038774876034423755,-0.10352168592370484,-0.5798187255859375,0.7996473166743467,3499318800.0,0.16722504546375516,-0.9357991236702752,0.34762278960269544,-0.18311284609177214,-0.010515764427853624,1.0187594124697144,3,0.9053741657231448
AAPL,2015-04-01,27.729239148630523,27.795885971157766,27.34713431525909,27.602611541748047,162485600,-0.001447984375299155,0.01625757965174337,-0.004566573433842809,0.003133948288764618,27.84076671600342,27.864981269836427,27.84688735097977,-0.009415751098251608,0.3961633682250998,0.014362189691037475,0.5298355266694283,0.012804538921423397,0.05455007082005077,49.513067737138904,0.016287097347770896,-0.10080757168828616,-0.9374923706054688,0.7652256669167724,3336833200.0,0.11360834270986833,-0.9201213576956893,0.32263083315553526,-0.2039432006556663,-0.004199622470392872,1.0184180295280307,3,0.2803271046809246
AAPL,2015-04-02,27.77589576687005,27.893637036917603,27.589287345262466,27.840320587158203,128880400,0.008574961418603904,0.010931975103986531,0.0023194506778716224,0.006277819939606684,27.792337036132814,27.85287380218506,27.846261944901524,-0.0004506973000884273,0.3120752716064459,0.014081551966619359,0.506826662323456,0.012496803334232112,0.05407800236159042,54.168706294956145,0.01744540430863495,-0.07971941178193769,-0.4842967987060547,0.6211778977029985,3465713600.0,-0.08576329894237439,-0.8054357727776247,0.4943834589602162,-0.1999281669356915,-0.0025614263575640672,1.0439391999296406,3,0.8419179075737999
AAPL,2015-04-06,27.65149344720416,28.32684143925686,27.620392039897094,28.291296005249023,148776000,0.01606884494718492,0.024970556279181738,0.02313808326610195,-0.006782505947188785,27.824548721313477,27.861204624176025,27.888646141125093,0.015436926964221253,0.2520188713073743,0.014558056358311562,0.5242817057058685,0.012529759083193932,0.05522274375870014,55.6022683402526,0.054129348763183316,-0.03442837386191146,0.3221168518066406,0.7425885642279512,3614489600.0,-0.16040402986996616,-1.0068816390614983,0.8202280733156143,-0.1551960969184008,0.015201322849858067,1.1207539984008736,3,0.9914564850891664
AAPL,2015-04-07,28.355718657681365,28.46235156172454,27.986944130091178,27.993608474731445,140049200,-0.010577980332095085,0.01698271346091956,-0.012770269983057678,0.0022771191683968388,27.797890281677248,27.848652935028078,27.89864255384951,0.005205118538031375,0.17960054397583036,0.014725755984736081,0.520632024608413,0.011810035134868026,0.05392840471664066,47.508446198969814,0.058506318778725586,-0.024041123077095355,-0.2665843963623047,0.7384824812815637,3474440400.0,-0.012368789450726081,-1.122632234469307,0.6051390137155264,-0.17935227654984098,-0.003552381715760644,1.1295706001508177,3,0.9451494236264013
AAPL,2015-04-08,27.95806150291271,28.080246797583147,27.76256672633937,27.902523040771484,149316800,-0.0032590990508314355,0.011385352882451773,-0.0019864918787582666,-0.0012698245690912773,27.773675537109376,27.860760021209718,27.899012124032556,0.001498990677748338,0.13419359207153292,0.013954003366860222,0.49905135734011224,0.011332247394063397,0.053546791127111165,42.69717376597377,0.054002755611435305,-0.022835748995508512,-0.24214744567871094,0.8144296552126633,3325123600.0,-0.042374877971734996,-0.8872296033510693,0.5393267833555547,-0.2999955255308189,0.0038102975400487573,1.1797506261668402,3,0.5054259426454302
AAPL,2015-04-09,27.958067977227838,28.120241069990733,27.693705988748246,28.11579704284668,129936000,0.0076144744158215,0.015170655857302175,0.0056416296609228325,0.0019906779173765295,27.844320678710936,27.908745670318602,27.91965830677676,0.007418870589877185,0.10287458419799833,0.013307647660626755,0.5001621270401149,0.011147111334716743,0.04838466320481076,47.6069660302413,0.06687221761899664,-0.007973029590357741,0.706451416015625,0.7380710158189722,3455059600.0,-0.201220535890399,-0.5939395409100341,0.6341038525281415,-0.2348468676046498,0.002479932404893792,1.1303674474569518,3,0.9900222126263823
AAPL,2015-04-10,27.980282416700256,28.26019679916635,27.826997381575723,28.235759735107422,160752000,0.004257659604815474,0.015342226364767531,0.009130619716810881,-0.004819874959970316,27.90785732269287,27.93818120956421,27.949763204713015,0.010651320614057278,0.0779122734069837,0.012766971143690504,0.47969233267515043,0.010764237883813149,0.04856887118349775,53.22923085412987,0.08576272635091797,0.00873398331325087,0.6353664398193359,0.9216735709621912,3615811600.0,-0.16771820548563243,-0.3211964601657438,0.737552297647803,-0.19491895057306793,0.001419773309854455,1.087975245245747,3,0.9592501424936626
AAPL,2015-04-13,28.51789666624968,28.562330160594666,28.126907000531492,28.18022346496582,145460400,-0.001968813975426804,0.015451373565223353,-0.011840747062004787,0.009992184867314126,27.98783302307129,27.974392700195313,27.97171180092757,0.007357827814274293,0.07672439575195256,0.012650399069710827,0.4798516973085411,0.010525938816499698,0.04623266142550492,48.972678345933254,0.09515538570109072,0.014501314130738893,0.7997570037841797,0.8490531676495405,3470351200.0,-0.22337292476710763,-0.19404855264025744,0.6896612351380775,-0.17602007226244204,0.002048062801066641,1.0864170416164154,3,1.0
AAPL,2015-04-14,28.213540012397917,28.2779648347118,27.971393120331427,28.058032989501953,102098400,-0.004345464295830116,0.010926343781326849,-0.005511786992079396,0.0011822669707895277,27.98627815246582,27.98938798904419,27.979932866506083,0.002452536670687756,0.049063701629638246,0.012500230076468747,0.4782649102268063,0.010385393747198119,0.04569004074763094,48.888920834743935,0.09168252662845333,0.00882276404648119,-0.0155487060546875,0.6032373971924975,3368252800.0,-0.059005324084358594,-0.10154257962920382,0.5842916868480565,-0.23837143206641423,-0.0019567166713412966,1.0773199517296261,3,0.8403128391824016
AAPL,2015-04-15,28.082471283046583,28.242420644379937,27.99360939681727,28.1646671295166,115881600,0.003793281633645228,0.008834162545935827,0.0029269449120872195,0.0008709909762303739,28.038484001159667,27.986499977111816,27.99752660584042,0.006366181997993118,0.007892608642578125,0.011945009123518448,0.4414507204713876,0.01030168510885374,0.04541447324878997,61.54885002134448,0.0964232376510239,0.010850780055241399,0.5220584869384766,0.7029933953020209,3484134400.0,-0.029559985509121152,0.3126100442172479,0.6762464085477928,-0.33500286502659604,0.0013544218946867747,1.0388120393935438,3,0.9950194760835757
AAPL,2015-04-16,28.05358706751612,28.235753151270146,28.015821320921834,28.029150009155273,113476000,-0.004823213299157136,0.00784653941336106,-0.0008710849808020139,-0.003943950819289831,28.08113784790039,27.960952281951904,28.00053835853707,0.0024390344967971183,-0.05313924789428626,0.011683119237257409,0.42098081573578405,0.009931127998888093,0.04152146890831678,56.66892681033616,0.08822814708260651,0.002124551589459206,0.42653846740722656,0.7206662066129107,3370658400.0,0.141222546046235,0.617784540126249,0.687054923259375,-0.3198158733720307,-0.00013521523548658542,1.0865461650258348,3,0.9955825725616788
