ticker,date,open,high,low,close,volume,log_return,high_low_pct,open_close_pct,gap_pct,sma_10,sma_20,ema_20,dist_sma_20,sma_20_50_cross,rolling_std_20,atr_14,parkinson_vol_20,bb_width_20,rsi_14,macd,macd_hist,momentum_10,vol_ma_ratio_20,obv,skewness_20,kurtosis_20,hurst_proxy_20,autocorr_lag1_20,market_return,rolling_beta_20,cluster_id
SCHW,2015-03-16,26.652222755736616,26.8612595949989,26.573833733353617,26.817710876464844,6866900.0,0.014723076321662596,0.010717762707716736,0.006209167699925365,0.00856961680107504,26.584282875061035,26.191030979156494,26.176179065108933,0.02392727104052548,1.1581073570251448,0.01570977937457443,0.5935146927791397,0.013363436369042598,0.07943636767967789,58.49399650559415,0.4802719838183336,0.014009727950054895,0.5400199890136719,1.0605644070204903,-2666600.0,-0.2317984223518107,-0.7933746457637064,0.8673517790513813,-0.4506896587693163,0.013805034519268103,0.765689935637267,2
SCHW,2015-03-17,26.721896533320493,27.11383990814445,26.695766310488175,26.91351318359375,7752800.0,0.003565986456678577,0.015533965954165688,0.007170772851493375,-0.0035728009592510533,26.6670259475708,26.241548442840575,26.246401362107484,0.025606901283313444,1.195635509490966,0.015128887046228572,0.5972474570815923,0.01310745261879239,0.08222186512569757,60.314682682743275,0.47967802753835187,0.010732617336058514,0.8274307250976562,1.190817581178666,5086200.0,-0.16726406171266084,-0.5676476914858398,0.9234706307375005,-0.3787229810025617,-0.00356894422988733,0.7198133142601864,2
SCHW,2015-03-18,26.852544690249537,27.11384027702036,25.78123045870162,25.929298400878906,14735200.0,-0.03725496754933008,0.05139397901177405,-0.034382078111280516,-0.002265348746122761,26.6583158493042,26.271162033081055,26.216201080085714,-0.01301288582673045,1.2143884277343737,0.01663407801444352,0.6644377962431527,0.014163856547802806,0.07644933176280316,49.25370772136965,0.39523340074870816,-0.058969607562868176,-0.08710098266601562,2.1636034998950118,-9649000.0,-0.5356664185962845,0.14742814363055817,0.27683797377422525,-0.3294733733058566,0.011412940238267916,0.2743730368267379,2
SCHW,2015-03-19,25.894454398784347,26.016393761605762,25.19766515956163,25.624448776245117,12247200.0,-0.011826615699729379,0.03195107176251203,-0.01042716012767716,-0.001343808133789604,26.589506912231446,26.27725887298584,26.15984371781518,-0.024843158095283983,1.1971227645874016,0.016832164563238442,0.688078938770924,0.014655382682700335,0.07503601001348585,50.61343304382098,0.30025050770058215,-0.12316200048879539,-0.6880893707275391,1.705639576542579,-21896200.0,-0.3646930516231556,-0.11990692713812709,0.04677889232420954,-0.1995311458270797,-0.004101428821661666,0.32132318609340005,2
SCHW,2015-03-20,25.694130463535288,26.30382235938412,25.641871680292372,26.138334274291992,10170800.0,0.01985605686117966,0.025324899126779963,0.017288143345198237,0.002719343853935635,26.49979476928711,26.292936706542967,26.1577951993844,-0.005879998644415498,1.1887205505371092,0.01719442767429818,0.6793693015796622,0.014497620670612613,0.07342898511822366,48.72612328623604,0.2634057678894024,-0.12800539223998014,-0.8971214294433594,1.3671936960794047,-11725400.0,-0.3475575063344234,-0.26057138212699676,0.39181164214784703,-0.22561840833672425,0.01073322647291276,0.401538709414983,2
SCHW,2015-03-23,26.173178662482677,26.34737685995189,26.042530845019336,26.051240921020508,4924000.0,-0.003337579729021444,0.01170178479173938,-0.00465888163558708,0.0013330760799457413,26.40659999847412,26.310356521606444,26.147647172873555,-0.009848426047539962,1.1968385696411126,0.017173974045849555,0.6700373131471257,0.01447750943649911,0.0708855636865455,49.675303872845475,0.22458941344143923,-0.13345739735035467,-0.9319477081298828,0.6606181555954308,-16649400.0,-0.3611823962128458,-0.23835136657691836,0.3333354654804123,-0.22494179936428016,-0.002315113259322891,0.40254504921710327,2
SCHW,2015-03-24,25.964140520491533,26.11220848253337,25.868333011836498,25.94672203063965,5033900.0,-0.004020120220555355,0.009399085954476073,-0.0006708671843548518,-0.0033434261651119398,26.36130886077881,26.309050369262696,26.128511445041752,-0.01377200367933621,1.1711130142211914,0.017049163567285655,0.6575945872057556,0.014186892498445344,0.07104579026129194,49.35485121654151,0.1832806269524987,-0.13981294707143616,-0.452911376953125,0.6854938370374194,-21683300.0,-0.23923736738769652,-0.21296115256236134,0.26315944320757956,-0.21685571487316205,-0.00536538476573854,0.40574057157594784,2
SCHW,2015-03-25,25.955428272809357,25.955428272809357,25.441545486450195,25.441545486450195,5568500.0,-0.01966179608763945,0.02019856798522175,-0.01979866333777714,0.0003355430469955884,26.233273696899413,26.286839962005615,26.06308611565208,-0.032156564899228024,1.1297196388244615,0.01759259225754168,0.652617512149446,0.01431397512208807,0.07578117263484133,42.2359619070354,0.10852854139815804,-0.1716520261006214,-1.2803516387939453,0.7519644793505156,-27251800.0,-0.1448606038342008,-0.545129129931747,0.0,-0.1925073851560784,-0.014542163556511967,0.5344984348744842,2
SCHW,2015-03-26,25.668005706438255,26.190598633966797,25.284772332690828,25.938013076782227,7821400.0,0.019326092188556885,0.03492273283405696,0.01051921887998702,0.008901197457075424,26.122659111022948,26.28292064666748,26.051174397664475,-0.013122878328126674,1.0970356750488293,0.01813126695467338,0.6227552622228004,0.014937236136793498,0.07617938946099076,39.805830399888634,0.08832955232767503,-0.15348081213688355,-1.1061458587646484,1.0273917720912074,-19430400.0,-0.1860177353963969,-0.7505834413645611,0.30978623542314904,-0.2329865812786152,-0.00307750802445457,0.5040564190329859,2
SCHW,2015-03-27,25.964141178099947,26.33866613047257,25.702845549656164,26.3299560546875,7319000.0,0.01499772541741945,0.024148182368945913,0.014089234607737217,0.0010073285582968686,26.113078308105468,26.32167959213257,26.077725031666667,0.0003144351986664668,1.0825044441223142,0.0179256883579879,0.640174947606498,0.015080931039683469,0.07147003199289133,44.29229282485522,0.10276363545489176,-0.11123738320773349,-0.09580802917480469,0.9478709812776366,-12111400.0,-0.40709964967562134,-0.5383771714511453,0.5543511214101879,-0.10582738266441015,0.003306069758638117,0.5145208046392544,2
