ticker,date,open,high,low,close,volume,log_return,high_low_pct,open_close_pct,gap_pct,sma_10,sma_20,ema_20,dist_sma_20,sma_20_50_cross,rolling_std_20,atr_14,parkinson_vol_20,bb_width_20,rsi_14,macd,macd_hist,momentum_10,vol_ma_ratio_20,obv,skewness_20,kurtosis_20,hurst_proxy_20,autocorr_lag1_20,market_return,rolling_beta_20,cluster_id
UNP,2015-03-16,89.70202563952392,90.73495947805104,89.59329638550001,90.64952850341797,5110900.0,0.019028515438721465,0.012594252957223473,0.01056278113045124,0.008557538901551693,90.40332489013672,92.53139381408691,91.53843291717877,-0.020337587416510663,0.9042578887939356,0.010555106387904288,1.3724404492553535,0.008832298207784226,0.10454697439955521,31.589930268112056,-0.9354225746274096,-0.45715856931674687,-3.1298599243164062,1.4757333695223727,-2220900.0,0.01720083479582474,-0.3112506154562145,0.2728745891066131,-0.40523790049834657,0.013805034519268103,1.1852034854351619,1
UNP,2015-03-17,90.0514818492493,90.73492941990524,89.81072514156712,90.41650390625,2602200.0,-0.0025739198315336493,0.0102216325372875,0.004053481957923038,-0.0065973498598629774,90.24488906860351,92.31507186889648,91.43158253518556,-0.020566175425147454,0.713694458007808,0.010547845085301853,1.3680028133640636,0.008872061242966467,0.10415157486016148,29.647401251170663,-0.8997527047842624,-0.3371909595788797,-1.5843582153320312,0.7615006438019409,-4823100.0,0.04988307350025274,-0.30076975073025475,0.23918196936467898,-0.37442125366239626,-0.00356894422988733,1.177850715985465,1
UNP,2015-03-18,90.1524834381289,91.79895846979993,89.3447761342543,91.47277069091797,3614500.0,0.011614523846225714,0.026829649050097003,0.014645045841124573,-0.0029200473001572544,90.21149520874023,92.12025032043456,91.43550521668388,-0.007028635150187846,0.4614983367919905,0.010830078350137958,1.4340170340344918,0.009428427369471538,0.09981452251442896,39.68169044075349,-0.7772920352779948,-0.17178423205808968,-0.3339385986328125,1.0348045909880788,-1208600.0,0.06099399273929569,-0.4701382345678079,0.3919057399638853,-0.33274079991665745,0.011412940238267916,1.1744794005413168,1
UNP,2015-03-19,91.23977904867867,91.89992265401119,90.7038949109699,91.29414367675781,3466700.0,-0.0019546981099249857,0.0131008156135954,0.0005958434866899317,-0.0025471147367621097,90.15091934204102,91.97023239135743,91.4220422128814,-0.007351168926584516,0.2210307312011821,0.010609800985050225,1.452323681364016,0.009343644465274544,0.09771364414675475,40.43776218583516,-0.6867384858225734,-0.06498454608213455,-0.6057586669921875,0.9803378173930967,-4675300.0,-0.04292847193282696,-0.25535516811786807,0.36607837179383307,-0.27300520400790995,-0.004101428821661666,1.1486451763928163,1
UNP,2015-03-20,91.62810878154396,92.15622490428747,90.94466090193433,91.21648406982422,5060200.0,-0.000851014678754492,0.013282292280558569,-0.004492341020114194,0.003658121883136387,90.22858581542968,91.7506118774414,91.40246524687595,-0.005821517662164953,-0.07789932250976506,0.00996856308978576,1.4861635041796188,0.00880901906004884,0.09071722708212733,38.02636022197044,-0.6141609614653305,0.006074382620086638,0.7766647338867188,1.4045771862379044,-9735500.0,-0.02386946060845214,0.19818886686195736,0.35484970478819683,-0.317879367427421,0.01073322647291276,1.0106521802656405,1
UNP,2015-03-23,89.19720791974778,90.09034615722857,87.46530199713455,87.58956146240234,6682600.0,-0.04057379767331595,0.029969828778297035,-0.018023506504952824,-0.022137184640121894,89.88763961791992,91.34616661071777,91.03933155311655,-0.041124934819798044,-0.4237061309814436,0.012978119316805578,1.5948922692856726,0.009558334103973887,0.09034850430788263,32.42604104027713,-0.8396264029573786,-0.1755128470975691,-3.4094619750976562,1.7587594516279257,-16418100.0,-0.8934626743689779,1.8858986521843026,0.0,-0.2613530357145381,-0.002315113259322891,1.076294786387658,1
UNP,2015-03-24,87.56626735253234,88.32737809275076,86.44790248537066,87.37987518310547,5632100.0,-0.0023968343694878084,0.021509250307654337,-0.0021285841573580647,-0.0002659461867497428,89.7136734008789,90.97221527099609,90.69081189882979,-0.03948832153635652,-0.7672978210449344,0.012945332040539756,1.6259587406614773,0.009894101706484587,0.09105316719992725,32.385958288384074,-1.023431834919748,-0.2874546232479508,-1.7396621704101562,1.4459077839392036,-22050200.0,-0.9774959878429176,2.050731778521167,0.0,-0.21231887724680573,-0.00536538476573854,1.050814868108661,1
UNP,2015-03-25,87.5274196717808,87.80701084620479,85.9741380028917,86.06733703613281,5448200.0,-0.015135016414533737,0.021295800546619077,-0.016681431269839148,0.0016885408495509462,89.44417953491211,90.52176399230957,90.25048095952532,-0.04920835343048673,-1.1767565155029303,0.013079377909656732,1.6903087676796602,0.01019703907140066,0.09326146414111515,28.845370231161183,-1.2604797966439918,-0.4196020679777557,-2.6949386596679688,1.3476153550284482,-27498400.0,-0.7681773633983685,1.5700234996226226,0.0,-0.19989072882480372,-0.014542163556511967,1.008998808334778,1
UNP,2015-03-26,84.70046446255463,84.87132642838104,82.90642567197848,84.0092544555664,9371000.0,-0.024203013805049883,0.023389098842770083,-0.0081606401014743,-0.01588143215125079,88.90363693237305,90.03286972045899,89.65607843533876,-0.06690462364385501,-1.6165876770019452,0.013633949021345322,1.7918257100103594,0.010447327286330223,0.10767656568024889,27.646117206236923,-1.5960142198447045,-0.6041091929427747,-5.405426025390625,2.151290521787235,-36869400.0,-0.6955161988781381,0.9080467576549222,0.0,-0.12610095956661518,-0.00307750802445457,1.0396139351342577,1
UNP,2015-03-27,83.6752885519894,84.64608967287154,82.9297140021879,84.21894073486328,6203000.0,0.0024928804312493893,0.020379924699876168,0.006497165318660711,-0.003975346594149918,88.43143997192382,89.5738754272461,89.13825579719824,-0.05978232678047281,-2.037980499267576,0.013746526358427116,1.8217814752447847,0.010719377458084808,0.11674631541623284,25.844142807385126,-1.8239820081082598,-0.665661584965064,-4.7219696044921875,1.3701141504099488,-30666400.0,-0.7480052470434805,0.8564210189813616,0.021461965586099988,-0.16536080091525515,0.003306069758638117,1.0534113207856037,1
UNP,2015-03-30,84.65383074760446,85.73336077577486,84.47520079118944,85.5003662109375,5191000.0,0.01510081380626108,0.014715258427481658,0.009999966401484983,0.005163802927779534,87.91652374267578,89.15992431640625,88.79179012231626,-0.041044876755070396,-2.4486178588867205,0.01434905854628569,1.7957053293110132,0.010850170869421595,0.11522910302380886,36.531786931677594,-1.8795811545753907,-0.5770085851457558,-5.149162292480469,1.1202964436900482,-25475400.0,-0.6370804972268292,0.5496848588974897,0.18658470433254767,-0.0793251982007871,0.012170646478025543,1.0983657847369162,1
UNP,2015-03-31,85.16642010124083,85.16642010124083,83.72186795752701,84.11795043945312,5534800.0,-0.01630067328829907,0.017172935574338077,-0.012310834016719722,-0.0039057857234528334,87.28666839599609,88.76577873229981,88.34666253347214,-0.052360587139555395,-2.7947919464111237,0.014213794809198071,1.8400842683955858,0.010726664093756534,0.12214008015337229,33.942036624124896,-2.0120001923580872,-0.5675420983427617,-6.298553466796875,1.172866910289919,-31010200.0,-0.6590046321045505,0.6942478022193319,0.013775292636202951,-0.13179306011655062,-0.008415750340673265,1.0860919060747096,1
UNP,2015-04-01,83.69081001670398,83.99369943929729,82.61904197494412,83.36461639404297,5277000.0,-0.008996030335172843,0.016489699391053585,-0.0038976038415320323,-0.005077874823597809,86.4758529663086,88.34367408752442,87.87218194876459,-0.0563600930609357,-3.1221588897705033,0.014238865335587124,1.8778041262492968,0.010783387285624611,0.1297170645024405,29.226616256743796,-2.1529135481765707,-0.566764363328996,-8.108154296875,1.1024308003747865,-36287200.0,-0.5775736452657554,0.5918811919363701,0.0,-0.11940626108858385,-0.004043028532479444,1.1070268639149867,1
UNP,2015-04-02,83.45007059090753,84.11022016145846,82.97631912101353,83.20154571533203,4574600.0,-0.0019580295150619766,0.013628365080958963,-0.0029781266065555053,0.001025065556118446,85.66659317016601,87.90875625610352,87.42735945034244,-0.05354654918018132,-3.4521194458007756,0.014191363608559028,1.846183775390756,0.01085065319767697,0.1344781795276872,29.863797209137346,-2.2517896098896273,-0.532512340033642,-8.092597961425781,0.943578362010996,-40861800.0,-0.5519156248118754,0.6162034635576886,0.0,-0.10731957941442698,0.0015325597537215012,1.102870036263211,1
UNP,2015-04-06,82.58799798119024,83.51997070122283,82.51810313797048,82.61906433105469,5246300.0,-0.007025469028455995,0.0121263484553226,0.0003761605877376975,-0.007374234803773936,84.80685119628906,87.51771850585938,86.96942658183885,-0.055973284700251744,-3.6425848388671795,0.01396532020492181,1.7895993771448115,0.010688036905865407,0.1424153166600011,19.408271021668668,-2.350060941203864,-0.504626937078303,-8.597419738769531,1.0611126280553764,-46108100.0,-0.6566853914517606,0.9587290386623564,0.0,-0.07910324671017234,0.007740670734523261,1.10767437731816,1
