ticker,date,open,high,low,close,volume,log_return,high_low_pct,open_close_pct,gap_pct,sma_10,sma_20,ema_20,dist_sma_20,sma_20_50_cross,rolling_std_20,atr_14,parkinson_vol_20,bb_width_20,rsi_14,macd,macd_hist,momentum_10,vol_ma_ratio_20,obv,skewness_20,kurtosis_20,hurst_proxy_20,autocorr_lag1_20,market_return,rolling_beta_20,cluster_id
AMAT,2015-03-16,21.25925772051665,21.477614926630476,21.119509241878465,21.460145950317383,12944500.0,0.013521726136589678,0.01668701067617135,0.009449447029016761,0.004125130878392082,21.005093383789063,21.387654972076415,21.171914614656888,0.0033893841237722143,0.41203790664672724,0.017698472272770365,0.4860010340446849,0.014996709661364866,0.10076095594385227,41.787883668820434,-0.033881504333105994,-0.05376760588809715,-0.9258327484130859,0.8415916416221983,73221400.0,-0.5557187227252324,1.2497442209041822,0.5115210453406668,-0.049677914933733205,0.013804981966692982,1.2083091673964514,0
AMAT,2015-03-17,21.311661926330647,21.3902706499068,21.093304731048708,21.145709991455078,12973600.0,-0.014760490584802898,0.014043790387632156,-0.0077869072515956775,-0.006919059373151188,20.98063735961914,21.391148376464844,21.169418936256715,-0.011473829294974477,0.426826629638672,0.01804528550769147,0.48225786864639403,0.014922705302292665,0.1003882583371479,40.936785666098935,-0.030737171334639157,-0.040498618311704246,-0.24456024169921875,0.8434153197652869,60247800.0,-0.42375287716122256,0.8319677324225271,0.34562137599257386,-0.08080705432958625,-0.0035689262364085772,1.248294058766662,0
AMAT,2015-03-18,21.02343554365778,21.311667044007073,20.525581285412056,21.285465240478516,23018300.0,0.006587409075376214,0.036930635499139296,0.012463695391362752,-0.0057824706688358795,20.989372062683106,21.40293960571289,21.18047096523022,-0.00548870236255455,0.43320110321045036,0.018094819093731087,0.4978547639764755,0.015638433901089942,0.09933641702488978,44.46723008557816,-0.016774814546682393,-0.021229009218997986,0.08734703063964844,1.4421002841184958,83266100.0,-0.49012813113937526,0.8340203874343084,0.41935769319540944,-0.09465825249100823,0.011412973185250518,1.1655342054871873,0
AMAT,2015-03-19,21.285464540713892,21.285464540713892,20.9360916231053,21.032169342041016,9698600.0,-0.011971317677232538,0.016611359092859823,-0.011899914050237706,-3.287523271066393e-08,20.980637741088866,21.365818786621094,21.166347001116964,-0.015616038297247187,0.37989883422851634,0.016440157474850545,0.49099224750900994,0.013898866988658486,0.09924718523888837,40.35796690776604,-0.025850420761429405,-0.024243692346996,-0.08734321594238281,0.647222281540958,73567500.0,-0.7117517315267541,0.9645150191012172,0.28571615311820986,-0.18550929756148932,-0.004101467678255667,1.2441592504668728,0
AMAT,2015-03-20,21.171918701081946,21.233058464362173,21.049639174521495,21.067108154296875,17346600.0,0.0016598299237022037,0.0087064293974398,-0.004950451029750574,0.006644552769056813,20.998979759216308,21.321710777282714,21.15689568237219,-0.011941003492913724,0.32273784637451186,0.016305110490016147,0.46167010331858827,0.013329523895397707,0.09671319128935624,33.185026060989244,-0.029879205043041424,-0.022617981302886413,0.18342018127441406,1.1820909802409,90914100.0,-0.6761162413503783,1.038627839698452,0.30415023241891875,-0.17985252509172925,0.010733243737322604,1.154985305898374,0
AMAT,2015-03-23,21.084569609629483,21.36406654464078,20.92735216720234,20.936086654663086,11439900.0,-0.006238664710437491,0.020859408180400243,-0.007042256856320235,0.000828849180662062,20.9884973526001,21.28065929412842,21.1358662511618,-0.01619182162267345,0.28430091857910256,0.016258984915424084,0.41924650528880897,0.013347461276307187,0.09618153505557869,42.5714824183236,-0.043147013723999095,-0.028708631987075267,-0.10482406616210938,0.7869859995755462,79474200.0,-0.7046139867062847,1.115539248803604,0.2350219318728113,-0.16178345257049678,-0.0023151357544372087,1.1529003475986483,0
AMAT,2015-03-24,20.962293632256632,21.18938534651809,20.82254514131626,20.874950408935547,11834900.0,-0.002924409131740139,0.017573225221606755,-0.004166682559250813,0.001251761039482934,21.02256031036377,21.216898822784422,21.11101712333073,-0.01611679522742012,0.22472578048705927,0.015572533264294051,0.4123839369860648,0.01328612254888462,0.08971110949812486,44.47767266311616,-0.057927282136358116,-0.03479112031954743,0.34062957763671875,0.8184937581975413,67639300.0,-0.6983276485755985,1.5311633307799006,0.20276581527571433,-0.1357325120713149,-0.005365344216388848,1.119531032364014,0
AMAT,2015-03-25,20.8574817133549,20.9186231366605,19.652150546198758,19.765695571899414,25737200.0,-0.054602006882650794,0.06407427379492396,-0.05234506044097225,-0.0008368257283700639,20.95006580352783,21.109030151367186,20.98289126128965,-0.06363791084662353,0.13313758850097557,0.0191808860605661,0.48537764280594303,0.015501292868508576,0.10357775586364895,32.89192577513924,-0.15733468989096266,-0.10735882245932159,-0.724945068359375,1.6978063986690484,41902100.0,-1.0503203562791426,1.3935916422782062,0.0,-0.11314050056497672,-0.014542188070309275,1.4391097381694617,0
AMAT,2015-03-26,19.433790095087293,19.984049486117375,19.040746482970686,19.564804077148438,34670400.0,-0.01021564656525811,0.048214283104747124,0.006741555885531994,-0.01679199578910778,20.830405616760252,20.99941453933716,20.84783533899049,-0.06831668848758476,0.03807954788208079,0.01920800969007893,0.5178193008653432,0.01648799914216016,0.11888421091269984,33.18491308327441,-0.24945053099061454,-0.15957973084717875,-1.1966018676757812,2.190792647691178,7231700.0,-1.0243718595384295,1.3315936240526922,0.0,-0.05087058916811127,-0.003077493167094138,1.4466128890668635,0
AMAT,2015-03-27,19.66088313774688,20.045192288910435,19.486196705599824,19.940380096435547,20147100.0,0.0190145846934808,0.02803334642202742,0.014215890333527468,0.004910811282320027,20.70725154876709,20.90246410369873,20.761411030175733,-0.04602730099331529,-0.05721767425537294,0.019837076565994673,0.5334162325584243,0.01669644644759443,0.12071342931716808,36.70882744388535,-0.2888178405017392,-0.15915763228664273,-1.2315406799316406,1.246098423783309,27378800.0,-0.9456777151117791,1.0496283332225538,0.1331275331497283,-0.1165363028368466,0.0033060541347498767,1.5168819460377476,0
