ticker,date,open,high,low,close,volume,log_return,high_low_pct,open_close_pct,gap_pct,sma_10,sma_20,ema_20,dist_sma_20,sma_20_50_cross,rolling_std_20,atr_14,parkinson_vol_20,bb_width_20,rsi_14,macd,macd_hist,momentum_10,vol_ma_ratio_20,obv,skewness_20,kurtosis_20,hurst_proxy_20,autocorr_lag1_20,market_return,rolling_beta_20
PM,2015-03-16,44.45562461770992,44.63214741969687,44.10827021452859,44.353126525878906,5361800.0,0.0030860582337474533,0.01181150566381412,-0.0023056270767182934,0.005408923049875417,45.4646484375,46.3623607635498,45.89259101336676,-0.04333761707946849,-0.2958200836181675,0.008599564957799675,0.6105160256126914,0.007605977125364215,0.1022211055874566,18.91624914872284,-0.6356923848785243,-0.3033405280220941,-2.8813133239746094,1.2093408260227736,-3180400.0,-0.4996354553213023,-0.3040976952199436,0.04095612288967361,-0.3150072647923883,0.01370746771091987,0.8669723788213906
PM,2015-03-17,44.28479301651553,44.558122709540946,44.205072761138965,44.353126525878906,4141000.0,0.0,0.007959978834772466,0.0015430468273362596,-0.0015406695021489948,45.19075241088867,46.22512798309326,45.74597534789173,-0.04049748565107344,-0.39740680694580277,0.008623699024460451,0.6145833428022895,0.007628370547978128,0.10835452423187938,19.00030741220702,-0.6754367117944184,-0.27446788395039057,-2.7389602661132812,0.9366330743889323,-3180400.0,-0.5302981803024964,-0.31073222321758615,0.04095612288967361,-0.30629212057246197,-0.0035534716726166662,0.8531230084164808
PM,2015-03-18,44.18797949358077,45.14462666489578,43.61285121314519,44.73463439941406,9179200.0,0.008564817472806229,0.034241376336600925,0.012371122465844046,-0.003723458642803405,44.98518829345703,46.09871349334717,45.64965716232243,-0.02959039397335821,-0.5027523422241202,0.008895816864042994,0.6873883038613587,0.008838244121303802,0.11014571928302544,26.444584380996616,-0.6684444684773467,-0.21398051250665506,-2.0556411743164062,1.930126688745203,5998800.0,-0.4726276902175131,-0.4418109630730273,0.15528710737569654,-0.2628165126982798,0.011200248906518733,0.866756420749348
PM,2015-03-19,44.7801958882887,45.167410373362515,44.734640220767645,44.90547180175781,9453800.0,0.0038116333507071084,0.009637358995032963,0.0027975740387923046,0.0010184835415853178,44.82290077209473,45.9916597366333,45.57878236607818,-0.02361706320440353,-0.5842955398559582,0.009000415253589645,0.6792540883844056,0.008871690229866445,0.11093492153978994,27.571181569714227,-0.6417205594980615,-0.1498052828218958,-1.6228752136230469,1.87585632152548,15452600.0,-0.5891331420832572,-0.4456050480398732,0.20648397578107652,-0.19410495909825065,-0.004141554123404431,0.8330221543395644
PM,2015-03-20,44.88838665023414,45.25851882249295,44.86560881792604,45.241432189941406,10919200.0,0.007453654617462474,0.008684738425550346,0.007864963881597327,-0.000380469257713146,44.78873558044434,45.88944644927979,45.54665377787468,-0.014121204535657501,-0.660770530700681,0.009118977689670764,0.6837282313872107,0.008833770400936707,0.1087811005632449,31.995944689535108,-0.5866697102774481,-0.07580354688102586,-0.34165191650390625,2.0194245143177887,26371800.0,-0.5692703405966746,-0.5035087902577664,0.3071652056949255,-0.15042711860039548,0.01034180560580032,0.8332820602894259
PM,2015-03-23,45.24142978158305,45.64003530911465,45.24142978158305,45.47489929199219,4841100.0,0.005147201472699154,0.008765396597630115,0.005160524579711178,-5.323346850070884e-08,44.755139923095705,45.80317764282226,45.53982001731444,-0.007167152318339625,-0.7119622802734398,0.00926539207594991,0.6906430074206779,0.008845172478630111,0.10581808692697485,35.627553698005585,-0.5182288520603464,-0.005890150931139315,-0.3359565734863281,0.8832480085823442,31212900.0,-0.6391637297312679,-0.5555308100119635,0.3771310582348073,-0.10437819220172988,-0.00211870203239217,0.819669165878498
PM,2015-03-24,45.48067254445907,45.67096489522136,44.6906555020797,44.70795440673828,6021500.0,-0.017009073100246554,0.021926956984502734,-0.016990033227090605,0.00012695470593152895,44.71318054199219,45.660908699035645,45.460594721069086,-0.02087024370405247,-0.8063205337524408,0.009573468188236272,0.7195839331701218,0.009177218606997092,0.10174067039550978,32.90694746967911,-0.5198821437103902,-0.006034754064946468,-0.41959381103515625,1.0721223268161448,25191400.0,-0.4338012101099722,-0.9510809563533204,0.14830375278552185,-0.17709756206305066,-0.005284830916773228,0.853273836032074
PM,2015-03-25,44.869398506431054,44.96166515985522,44.13705064282053,44.229312896728516,7923800.0,-0.010763679741223314,0.018644072517248693,-0.014265526862607616,0.0036110822298870407,44.704786682128905,45.495846366882326,45.34332978541761,-0.027838441776428947,-0.9101412582397472,0.009701938164325552,0.7447256700929366,0.009471030138055997,0.09806312707596229,31.776393293516307,-0.5534351035656471,-0.03167017113616266,-0.0839385986328125,1.3498554541567365,17267600.0,-0.27089674922334156,-1.1510442384311275,0.004250347873574503,-0.09891961538895294,-0.014455694380276864,0.8117797355243686
PM,2015-03-26,44.14859682226265,44.37925913492537,43.981366755570114,44.021732330322266,7069200.0,-0.0047043284008119165,0.009038544334639603,-0.0028735792544239526,-0.0018249452496432313,44.6238151550293,45.33948173522949,45.21746336112281,-0.029064059721779157,-1.0005435943603516,0.009649424973812052,0.6950525107418812,0.00945299332494747,0.09619305145352819,35.98468687186897,-0.5899752158314868,-0.05456822672160189,-0.8097152709960938,1.1636715605663295,10198400.0,-0.32718088999956235,-1.076501681783581,0.0,-0.07885098719634773,-0.0031420755333365262,0.8180643653439017
PM,2015-03-27,43.98137237657044,44.32736808954304,43.917944522011595,44.28123474121094,5158800.0,0.005877563723015587,0.009245983539623666,0.0068179401514136895,-0.0009168188441331427,44.63029251098633,45.1915361404419,45.12829873065502,-0.020143183369602947,-1.0840722274780248,0.009803704875384341,0.7019265136286569,0.009406224612777323,0.09003041506203414,36.347286999073205,-0.5911790976118212,-0.044617686801548984,0.0647735595703125,0.8549177074589863,15357200.0,-0.33912180276900467,-1.1457415019049804,0.08077374255307161,-0.09447181306486456,0.003404726232393271,0.8452467692524804
