ticker,date,open,high,low,close,volume,log_return,high_low_pct,open_close_pct,gap_pct,sma_10,sma_20,ema_20,dist_sma_20,sma_20_50_cross,rolling_std_20,atr_14,parkinson_vol_20,bb_width_20,rsi_14,macd,macd_hist,momentum_10,vol_ma_ratio_20,obv,skewness_20,kurtosis_20,hurst_proxy_20,autocorr_lag1_20,market_return,rolling_beta_20,cluster_id,local_id,weight
GOOGL,2015-03-16,27.601751715657258,27.93975420252426,27.3237166801049,27.835182189941406,36856000,0.015503231497888006,0.022131614515555596,0.008457089122614,0.007106837753951209,28.135021781921388,27.681368827819824,27.638569853986564,0.005556566332494138,1.0683121109008802,0.013022719274432775,0.5300142754688064,0.010834930959314936,0.10465237246051369,62.211789216991974,0.33907159808316223,-0.10625377483577592,-0.663116455078125,0.9350897134042379,350366000.0,-0.11993396529999883,-0.7103884489990933,0.5737680434136246,0.1349932038068578,0.0077418309395306025,1.1759084722373259,2,0,0.1
GOOGL,2015-03-17,27.66915193887057,27.785619505199847,27.476858700786728,27.635452270507812,28892000,-0.007201315958408303,0.011172634385683559,-0.0012179508943761862,-0.005964762505877665,28.030052375793456,27.712592124938965,27.638272941274302,-0.002783566909062159,1.0717220306396484,0.012856031398063277,0.5146858955680429,0.010674879142188683,0.10205685233954448,55.74428504938442,0.2990938348245713,-0.11698523047549353,-1.0496940612792969,0.7427192078210192,321474000.0,-0.14171899037617916,-0.5982037458179511,0.48697030797867863,0.06770894867262225,0.005122647321985796,1.0990801424494618,2,0,0.1
GOOGL,2015-03-18,27.641399961764808,28.076542585906946,27.431758706813973,28.05919647216797,35324000,0.015216987194604882,0.022979413523218407,0.015114882416590052,0.0002152196098973515,27.969737815856934,27.77085075378418,27.67836089659751,0.010383035105277284,1.0836911010742192,0.013157439831293407,0.5074996516337585,0.010944429552116674,0.09847518437180419,53.99093834614358,0.29816670494159325,-0.09432988828677724,-0.6031455993652344,0.9032353745880028,356798000.0,-0.30523087705408697,-0.6986124966432082,0.6711191686606119,0.037985683984537034,0.014792663815588237,1.0883822003373274,2,0,0.1
GOOGL,2015-03-19,27.97791511238868,28.098842569575453,27.85897087835574,27.935789108276367,24660000,-0.004407807678374037,0.008586537155049647,-0.0015056877515008818,-0.002896781447747905,27.88171844482422,27.81352252960205,27.702877869138355,0.004395940086345729,1.069834175109861,0.013185585669940185,0.48077219015622347,0.01090089182077547,0.09561166039836677,50.61019500155145,0.2841979478858967,-0.08663891627397907,-0.8801937103271484,0.6355735626140474,332138000.0,-0.16924101812308237,-0.7710609745264525,0.6174893481902308,0.027511811717633713,0.00015737901321226654,1.1335704444307628,2,0,1.0
GOOGL,2015-03-20,28.08645149089933,28.105778934942602,27.975931709633382,27.999223709106445,44320000,0.0022681545897647484,0.004637529476240918,-0.0031056889400959114,0.005393167239307572,27.842317581176758,27.870888900756835,27.73110128246865,0.004604618416030461,1.06792610168457,0.012967600161165046,0.44561949875796686,0.01066376791617746,0.0898195114206106,43.206078267556755,0.2750753519923954,-0.07660920973398427,-0.3940086364746094,1.133390787108191,376458000.0,-0.28855253192592106,-0.5622085537001026,0.6450564734155586,-0.02240956360493399,0.006085583342658074,1.1629255433026295,2,0,0.1
GOOGL,2015-03-23,28.051261605164928,28.231663053781187,27.90555426983146,28.020038604736328,30234000,0.0007431335482850265,0.011638413081208974,-0.0011130693819389724,0.0018585478154366864,27.799051094055176,27.946146488189697,27.75861912268462,0.002644089644037952,1.0852375602722155,0.012505589672593923,0.4322735887677864,0.01062077012589659,0.07709320991894517,40.51720787911472,0.2664537046959694,-0.06818468562432822,-0.4326648712158203,0.7758215872087203,406692000.0,-0.4037046825900057,-0.15337895267454288,0.6245895504341981,-0.0025197810525567224,0.001853929056112369,1.1531650645600768,2,0,0.1
GOOGL,2015-03-24,28.1771481453736,28.83828553670261,28.154844920307802,28.623193740844727,79156000,0.021297440462567895,0.02387716137982116,0.01583004756235638,0.005607042261915914,27.886723709106445,28.042516899108886,27.840959562509394,0.020707015836628512,1.1054631423950205,0.013166808187122315,0.4584700774138284,0.010896428717520806,0.0672336736887332,49.5210927796381,0.3047772830029025,-0.023888885853916075,0.8767261505126953,1.907015067047639,485848000.0,-0.3666466379598903,-0.4160075957685157,0.8859245546605555,-0.032773982305320096,0.005215054273271846,1.2044353790016376,2,0,0.1
GOOGL,2015-03-25,28.624678829587207,28.748580169878046,28.1008243560791,28.1008243560791,53070000,-0.018418446702287674,0.023051132072155856,-0.018300798288210945,5.188410335781167e-05,27.942776489257813,28.091259670257568,27.865708590468415,0.0003404861843292823,1.0848806190490698,0.013676540468626595,0.4871444364955066,0.010952071113838243,0.05967534321126581,41.97532898943357,0.2896591409201612,-0.031205622349325945,0.5605278015136719,1.2599864670758198,432778000.0,-0.188762244266101,-0.6864384796924826,0.4924383295270573,-0.23749367010504346,-0.022865160221778202,1.1106186653685783,2,0,0.5440206600740097
GOOGL,2015-03-26,27.984356472002673,28.110241033898784,27.670143236250304,27.93429946899414,49842000,-0.005943607007364715,0.015754746167142022,-0.0017887494765414914,-0.00414464296849827,27.955017471313475,28.102038955688478,27.872241055089912,-0.005968943637831436,1.0343634796142602,0.012929059959354122,0.48063083165034676,0.010539386932256844,0.05860214708484308,44.536217610693434,0.2612294472597263,-0.04770825280780866,0.12240982055664062,1.1892627057981386,382936000.0,-0.09298666457607255,-0.5156664496948445,0.3742524265259913,-0.23070768878445755,-0.00272635747316845,1.0654644880431645,2,0,1.0
GOOGL,2015-03-27,27.844596623489593,27.95561363609928,27.6017510440595,27.632478713989258,34552000,-0.010863459539809462,0.012806038704467402,-0.007617919996916549,-0.0032112079847970943,27.977567863464355,28.089450645446778,27.849406546413658,-0.01626845384279203,0.9706088638305665,0.013096247439941375,0.4832505077920684,0.010260479188478026,0.060154834132608005,40.76764871394582,0.21190162764207443,-0.07762885794036845,0.22550392150878906,0.8590494565055243,348384000.0,0.08271247249215498,-0.6373788689960989,0.16004445377705148,-0.267437624456992,-0.0024730420616095204,1.13236317089302,2,0,1.0
