ticker,date,open,high,low,close,volume,log_return,high_low_pct,open_close_pct,gap_pct,sma_10,sma_20,ema_20,dist_sma_20,sma_20_50_cross,rolling_std_20,atr_14,parkinson_vol_20,bb_width_20,rsi_14,macd,macd_hist,momentum_10,vol_ma_ratio_20,obv,skewness_20,kurtosis_20,hurst_proxy_20,autocorr_lag1_20,market_return,rolling_beta_20
GILD,2015-03-16,68.63174156402131,69.72984838180838,68.47388625450208,69.52395629882812,10524200.0,0.016823478657606514,0.018065170542193015,0.013000030517578148,0.0039148664131947696,69.39288558959962,70.32696266174317,69.6874550124654,-0.011418186318913294,0.4975800323486368,0.01102201111224695,1.2412513815947475,0.010093102684876364,0.07359321368323471,34.317135801658864,-0.29139443867816794,-0.2847126316693073,-1.7363967895507812,1.1955127094649205,97745300.0,-0.07428254316710818,0.48413724086559107,0.42077883114282777,-0.014857810940709705,0.01370746771091987,1.0581341711059833
GILD,2015-03-17,69.1807981401938,69.8327975957533,68.36407873351887,68.93372344970703,9906300.0,-0.008525874845669494,0.02130624589437699,-0.003571434518377145,-0.004935826108044838,69.23160018920899,70.21028785705566,69.61567105410747,-0.018182013581081534,0.3049988555908243,0.010174453082587758,1.292234996145064,0.010178704661699171,0.0746192959123166,32.54574490226628,-0.3089577643506516,-0.24182076587343276,-1.61285400390625,1.1309975390759461,87839000.0,-0.06945579580283387,0.9048187595198958,0.2742710395864525,-0.1062056706281259,-0.0035534716726166662,1.0290425962957026
GILD,2015-03-18,68.82391357421875,69.0366703097651,67.62972266822402,68.82391357421875,12992200.0,-0.0015942477109588803,0.020442714871537315,0.0,-0.0015929775731380132,69.04080123901367,70.08469085693359,69.54026557983235,-0.017989339287926818,0.1314974975585841,0.010156417700483778,1.3167463354965767,0.010445335030720091,0.07514148921441295,32.775189911107105,-0.32795708063612494,-0.20865606572712486,-1.907989501953125,1.4378988760500888,74846800.0,-0.028834923565543506,0.9330728854289319,0.24701399624698903,-0.0944055081976647,0.011200248906518733,0.9135077666748357
GILD,2015-03-19,68.83079744051327,69.81909652769507,68.65921802877686,69.62006378173828,9231100.0,0.011501532956269699,0.01666011830374746,0.011466761545326219,0.00010002143059028405,68.90491027832032,70.04042358398438,69.5478654085853,-0.006001674186650938,0.035207519531255116,0.010290805702777846,1.319687958515921,0.010437620827592307,0.07518861808797965,41.18145906094539,-0.2755946243552643,-0.12503488755701136,-1.3589096069335938,1.0214885397774238,84077900.0,-0.226707799176509,0.8656265493130437,0.444634662098655,-0.09535980892811188,-0.004141554123404431,0.8459318777793792
GILD,2015-03-20,70.01125447091975,70.49167465958716,69.79849247063504,70.20342254638672,17162200.0,0.008344265541450145,0.009873908761273049,0.0027448169143546274,0.005618936093018667,68.93785095214844,70.02944145202636,69.61029942170924,0.002484399286256523,-0.014345474243171452,0.01048181419424484,1.3084118545131613,0.01042775671191663,0.07506069654084359,43.790285998088684,-0.1848934865067804,-0.027466999766821987,0.32940673828125,1.8263974246414985,101240100.0,-0.3299104436361426,0.6489513887367916,0.5894361661507673,-0.03454988794122825,0.01034180560580032,0.8827845616653408
GILD,2015-03-23,68.48074602406442,69.44845602465772,68.11699865743662,68.8101806640625,17983700.0,-0.020045355304887814,0.019349714742377816,0.004810616985427104,-0.024538355251612538,68.86166839599609,69.88359909057617,69.53409763526669,-0.015360090786429172,-0.13218551635742415,0.010404850003617506,1.3716524435789097,0.010418866734916736,0.07310075234057048,40.55255159519842,-0.22286609576808303,-0.05235168722249969,-0.7618255615234375,1.825832344290473,83256400.0,-0.4500695532584666,0.2781148215616532,0.24360520878009304,-0.15931119948460862,-0.00211870203239217,0.9301454068218981
GILD,2015-03-24,68.96805585882316,70.58776585366502,68.67980371639908,69.59947204589844,11784800.0,0.011405273003705257,0.027413457044727373,0.009155197710194645,0.002294358091158404,69.03873825073242,69.77070007324218,69.54032376961257,-0.002454153780369077,-0.23410339355469034,0.010808376761317328,1.3893006220889137,0.010900625715077083,0.06824155017582821,44.21859273777659,-0.18711351591733205,-0.013279285897398962,1.7706985473632812,1.1729302803783896,95041200.0,-0.43932108878718223,-0.006039371215776905,0.46071526287648296,-0.25310424992893005,-0.005284830916773228,0.8571125580317475
GILD,2015-03-25,69.99752963247428,70.76620721933966,68.48076838486895,68.53567504882812,15629300.0,-0.015402568434603628,0.03334670349190336,-0.020884373938933307,0.00571926158165884,69.09982147216797,69.61387672424317,69.44464293906168,-0.015488315349625671,-0.3723961639404223,0.011237571950216288,1.4677372061838594,0.011672992631371136,0.06503252309593972,38.48636763033046,-0.2418311865593239,-0.05439756523151262,0.6108322143554688,1.4934445074040135,79411900.0,-0.30919784951060064,-0.4666818603039887,0.19216371039106198,-0.31133971205226374,-0.014455694380276864,0.875574047167725
GILD,2015-03-26,68.0346708299542,69.88086709449145,67.66405864843807,69.37299346923828,10928000.0,0.012143235352823195,0.03195491984984569,0.01967118563164786,-0.007310123063893234,69.17875061035156,69.50715560913086,69.43781918003089,-0.0019301917725857373,-0.5322390747070216,0.011688847235565555,1.5260743104918848,0.01228818240841462,0.05989716571644573,47.57792180010534,-0.2151506136499961,-0.022173593857747836,0.7892913818359375,1.0235305246811535,90339900.0,-0.3728478607529192,-0.6657533286135958,0.45000266663592414,-0.36540734015034465,-0.0031420755333365262,0.8573112507025445
GILD,2015-03-27,69.31805419921875,70.07300225712156,69.24942350962503,69.31805419921875,8815900.0,-0.0007922540613362441,0.011881157903388012,0.0,-0.0007919403109495728,69.2741455078125,69.42033538818359,69.42641299138211,-0.0014733606283073059,-0.6429423522949236,0.011632488162920453,1.49715072516025,0.012208576135138798,0.05619788000462231,48.742282376234634,-0.19617779187187523,-0.002560617663701581,0.953948974609375,0.8223353899724501,81524000.0,-0.45337712527758384,-0.5632120983738361,0.43399275970500734,-0.34390327149627703,0.003404726232393271,0.8423099953540812
